145, 3.23. 00시 기준 1.3 이후 누계,전북,10,0,http://ncov.mohw.go.kr/,2020-03-23 오전 10:47:17
146, 3.23. 00시 기준 1.3 이후 누계,전남,6,0,http://ncov.mohw.go.kr/,2020-03-23 오전 10:47:19
147, 3.23. 00시 기준 1.3 이후 누계,경북,"1,256",(+2),http://ncov.mohw.go.kr/,2020-03-23 오전 10:47:21
148, 3.23. 00시 기준 1.3 이후 누계,경남,89,(+1),http://ncov.mohw.go.kr/,2020-03-23 오전 10:47:24
166, 3.24. 00시 기준 1.3 이후 누계,서울,334,(+4),http://ncov.mohw.go.kr/,2020-03-24 오후 3:46:44
167, 3.24. 00시 기준 1.3 이후 누계,부산,111,(+2),http://ncov.mohw.go.kr/,2020-03-24 오후 3:46:50
168, 3.24. 00시 기준 1.3 이후 누계,대구,"6,442",(+31),http://ncov.mohw.go.kr/,2020-03-24 오후 3:46:53
169, 3.24. 00시 기준 1.3 이후 누계,인천,41,(+1),http://ncov.mohw.go.kr/,2020-03-24 오후 3:46:57
170, 3.24. 00시 기준 1.3 이후 누계,광주,19,0,http://ncov.mohw.go.kr/,2020-03-24 오후 3:47:01
171, 3.24. 00시 기준 1.3 이후 누계,대전,24,0,http://ncov.mohw.go.kr/,2020-03-24 오후 3:47:04
172, 3.24. 00시 기준 1.3 이후 누계,울산,36,0,http://ncov.mohw.go.kr/,2020-03-24 오후 3:47:08
173, 3.24. 00시 기준 1.3 이후 누계,세종,42,0,http://ncov.mohw.go.kr/,2020-03-24 오후 3:47:11
174, 3.24. 00시 기준 1.3 이후 누계,경기,366,(+15),http://ncov.mohw.go.kr/,2020-03-24 오후 3:47:14
175, 3.24. 00시 기준 1.3 이후 누계,강원,30,0,http://ncov.mohw.go.kr/,2020-03-24 오후 3:47:17
176, 3.24. 00시 기준 1.3 이후 누계,충북,38,(+1),http://ncov.mohw.go.kr/,2020-03-24 오후 3:47:20
177, 3.24. 00시 기준 1.3 이후 누계,충남,120,0,http://ncov.mohw.go.kr/,2020-03-24 오후 3:47:23
178, 3.24. 00시 기준 1.3 이후 누계,전북,10,0,http://ncov.mohw.go.kr/,2020-03-24 오후 3:47:26
179, 3.24. 00시 기준 1.3 이후 누계,전남,6,0,http://ncov.mohw.go.kr/,2020-03-24 오후 3:47:30
180, 3.24. 00시 기준 1.3 이후 누계,경북,"1,257",(+1),http://ncov.mohw.go.kr/,2020-03-24 오후 3:47:33
181, 3.24. 00시 기준 1.3 이후 누계,경남,90,(+1),http://ncov.mohw.go.kr/,2020-03-24 오후 3:47:37
182, 3.25. 00시 기준 1.3 이후 누계,서울,347,(+13),http://ncov.mohw.go.kr/,2020-03-25 오전 10:46:50
183, 3.25. 00시 기준 1.3 이후 누계,부산,112,(+1),http://ncov.mohw.go.kr/,2020-03-25 오전 10:46:55
184, 3.25. 00시 기준 1.3 이후 누계,대구,"6,456",(+14),http://ncov.mohw.go.kr/,2020-03-25 오전 10:46:59
185, 3.25. 00시 기준 1.3 이후 누계,인천,42,(+1),http://ncov.mohw.go.kr/,2020-03-25 오전 10:47:03
186, 3.25. 00시 기준 1.3 이후 누계,광주,19,0,http://ncov.mohw.go.kr/,2020-03-25 오전 10:47:07
187, 3.25. 00시 기준 1.3 이후 누계,대전,24,0,http://ncov.mohw.go.kr/,2020-03-25 오전 10:47:11
188, 3.25. 00시 기준 1.3 이후 누계,울산,37,(+1),http://ncov.mohw.go.kr/,2020-03-25 오전 10:47:14
189, 3.25. 00시 기준 1.3 이후 누계,세종,44,(+2),http://ncov.mohw.go.kr/,2020-03-25 오전 10:47:18
190, 3.25. 00시 기준 1.3 이후 누계,경기,387,(+21),http://ncov.mohw.go.kr/,2020-03-25 오전 10:47:22
191, 3.25. 00시 기준 1.3 이후 누계,강원,31,(+1),http://ncov.mohw.go.kr/,2020-03-25 오전 10:47:26
192, 3.25. 00시 기준 1.3 이후 누계,충북,38,0,http://ncov.mohw.go.kr/,2020-03-25 오전 10:47:29
193, 3.25. 00시 기준 1.3 이후 누계,충남,123,(+3),http://ncov.mohw.go.kr/,2020-03-25 오전 10:47:33
194, 3.25. 00시 기준 1.3 이후 누계,전북,10,0,http://ncov.mohw.go.kr/,2020-03-25 오전 10:47:36
